file_name,sentence_id,datadate,sentence
2022-Oct-27-AAPL.OQ-140449384074-Transcript.txt,4660,"OCTOBER 27, 2022","We expect O&E to be around negative $300 million, excluding any potential impact from the mark-to-market of minority investments and our tax rate to be around 16.5%."
2022-Oct-27-AAPL.OQ-140449384074-Transcript.txt,4743,"OCTOBER 27, 2022","--------------------------------------------------------------------------------
Benjamin James Bollin,  Cleveland Research Company LLC - Senior Research Analyst    [12]
--------------------------------------------------------------------------------
Tim, I was hoping we could talk a little bit about Services pieces within the portfolio."
2022-Oct-27-AAPL.OQ-140449384074-Transcript.txt,4762,"OCTOBER 27, 2022","Last couple of years, CapEx has been relatively stable."
2022-Oct-27-AAPL.OQ-140449384074-Transcript.txt,4763,"OCTOBER 27, 2022",Can you talk to the big constituents of the CapEx figure and maybe any moving pieces and how we could think about that to '23?
2022-Oct-27-AAPL.OQ-140449384074-Transcript.txt,4765,"OCTOBER 27, 2022","So when we look at our CapEx, as you correctly said, I mean, we've been fairly stable, and I think our capital intensity is really very good."
2022-Oct-27-AAPL.OQ-140449384074-Transcript.txt,4766,"OCTOBER 27, 2022",We have 3 major buckets in CapEx for the company.
2022-Oct-27-AAPL.OQ-140449384074-Transcript.txt,4897,"OCTOBER 27, 2022",Or you think holding on to more cash due to interest income becomes more attractive versus your prior investment goals?
2022-Oct-27-AAPL.OQ-140449384074-Transcript.txt,4904,"OCTOBER 27, 2022","And we have done, since the beginning of the program, we've done over $550 billion of buyback at an average repurchase price of $47."
2022-Oct-27-AAPL.OQ-140449384074-Transcript.txt,4908,"OCTOBER 27, 2022","I think I mentioned in the prepared remarks, we did $111 billion of free cash flow."
2022-Oct-27-AAPL.OQ-140449384074-Transcript.txt,4921,"OCTOBER 27, 2022","A replay of today's call will be available for 2 weeks on Apple Podcasts, as a webcast on apple.com/investor and via telephone."
2022-Oct-27-AAPL.OQ-140449384074-Transcript.txt,4939,"OCTOBER 27, 2022","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2022-Oct-27-AAPL.OQ-140449384074-Transcript.txt,4940,"OCTOBER 27, 2022","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,4947,"OCTOBER 29, 2020","At this time, for opening remarks and introductions, I would like to turn things over to Tejas Gala, Senior Analyst, Corporate Finance and Investor Relations."
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,4992,"OCTOBER 29, 2020",We've pledged $100 million to our new Racial Equity and Justice Initiative.
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5080,"OCTOBER 29, 2020","Revenue was, by far, an all-time record at $9 billion, up 29% over last year and $1.6 billion above our previous record in spite of supply constraints during the quarter."
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5098,"OCTOBER 29, 2020",We ended the quarter with almost $192 billion in cash plus marketable securities.
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5099,"OCTOBER 29, 2020","We issued $5.5 billion of new term debt and decreased short-term borrowing facilities by $6.2 billion during the quarter, leaving us with total debt of $112 billion."
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5100,"OCTOBER 29, 2020","As a result, net cash was $79 billion at the end of the quarter as we continue on our path to reaching a net cash neutral position over time."
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5101,"OCTOBER 29, 2020","We returned nearly $22 billion to shareholders during the September quarter, including $3.5 billion in dividends and equivalents and $18 billion through open market repurchases of 168.7 million Apple shares."
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5120,"OCTOBER 29, 2020",We expect OI&E to be around $50 million and the tax rate to be around 16%.
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5240,"OCTOBER 29, 2020","Some of it, as explained in the past, we have a portfolio of services that got different margin profiles."
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5241,"OCTOBER 29, 2020","And so sometimes depending on the mix of products we have, we can see margin expansion through mix as well."
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5242,"OCTOBER 29, 2020",So -- but we're also launching new services that where we need to invest heavily upfront.
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5251,"OCTOBER 29, 2020","I think just looking at some other factors here, earlier in the year, you had mentioned that iPhone sales were seeing an uptick with stimulus checks going out to consumers, helping in the consumer spending overall here in the U.S."
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5252,"OCTOBER 29, 2020","So as we see some delays here on that front, are you seeing anything change on the consumer spending side?"
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5257,"OCTOBER 29, 2020","If you're asking whether it could have been even more with a different macro spending environment, I believe the answer to be yes."
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5377,"OCTOBER 29, 2020","A replay of today's call will be available for 2 weeks on Apple Podcasts, as a webcast on apple.com/investor and via telephone."
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5395,"OCTOBER 29, 2020","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2020-Oct-29-AAPL.OQ-141103256170-Transcript.txt,5396,"OCTOBER 29, 2020","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5400,"APRIL 28, 2021","

Refinitiv StreetEvents Event Transcript
E D I T E D   V E R S I O N

Q2 2021 Apple Inc Earnings Call
APRIL 28, 2021 / 9:00PM GMT

================================================================================
Corporate Participants
================================================================================

 * Tejas Gala
   Apple Inc. - IR Contact
 * Luca Maestri
   Apple Inc. - CFO & Senior VP
 * Timothy D. Cook
   Apple Inc. - CEO & Director

================================================================================
Conference Call Participiants
================================================================================

 * Krish Sankar
   Cowen and Company, LLC, Research Division - MD & Senior Research Analyst
 * Aaron Christopher Rakers
   Wells Fargo Securities, LLC, Research Division - MD of IT Hardware & Networking Equipment and Senior Equity Analyst
 * Amit Jawaharlaz Daryanani
   Evercore ISI Institutional Equities, Research Division - Senior MD & Fundamental Research Analyst
 * Kyle P. McNealy
   Jefferies LLC, Research Division - Equity Analyst
 * Samik Chatterjee
   JPMorgan Chase & Co, Research Division - Analyst
 * Shannon Siemsen Cross
   Cross Research LLC - Co-Founder, Principal & Analyst
 * Wamsi Mohan
   BofA Securities, Research Division - Director
 * Harsh V. Kumar
   Piper Sandler & Co., Research Division - MD & Senior Research Analyst
 * David Vogt
   UBS Investment Bank, Research Division - Analyst
 * Kathryn Lynn Huberty
   Morgan Stanley, Research Division - MD and Research Analyst

================================================================================
Presentation
--------------------------------------------------------------------------------
Operator    [1]
--------------------------------------------------------------------------------

          Good day, and welcome to the Apple Q2 FY 2021 Earnings Conference Call."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5402,"APRIL 28, 2021","At this time, for opening remarks and introductions, I'd like to turn the call over to Tejas Gala, Director, Investor Relations and Corporate Finance."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5452,"APRIL 28, 2021","Through our new $200 million Restore Fund, we're helping local and rural communities around the world build sustainable industries around work in forests, creating opportunities and removing up to 1 million metric tons of carbon from the atmosphere every year."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5453,"APRIL 28, 2021","And here in the United States, we started a green impact accelerator, investing and supporting minority-owned businesses at the forefront of environmental fields."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5458,"APRIL 28, 2021","Over the next 5 years, we will invest $430 billion, creating 20,000 jobs in the process."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5473,"APRIL 28, 2021",Our revenue reached a March quarter record of $89.6 billion an increase of over $31 billion or 54% from a year ago.
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5484,"APRIL 28, 2021","Net income of $23.6 billion, diluted earnings per share of $1.40 and operating cash flow of $24 billion were all March quarter records by a wide margin."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5500,"APRIL 28, 2021","For example, Apple Arcade launched its biggest expansion yet adding incredibly fun games to the catalog, including new exclusive Arcade originals, along with 2 entirely new categories, App Store Greats and Timeless Classics."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5518,"APRIL 28, 2021",We ended the quarter with over $204 billion in cash plus marketable securities.
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5519,"APRIL 28, 2021","We issued $14 billion of new term debt and retired $3.5 billion of term debt, leaving us with total debt of almost $122 billion."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5520,"APRIL 28, 2021","As a result, net cash was $83 billion at the end of the quarter."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5521,"APRIL 28, 2021","This strong position allows us to continue to invest confidently in our future, while also returning value to our shareholders."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5522,"APRIL 28, 2021","We are innovating and investing at an unprecedented pace, including accelerating our investment in the United States with our new commitment to contribute more than $430 billion and 20,000 jobs to the country over the next 5 years."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5523,"APRIL 28, 2021","As we continue to execute at an extremely high level, we were also able to return nearly $23 billion to shareholders during the March quarter."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5524,"APRIL 28, 2021",This included $3.4 billion in dividends and equivalents and $19 billion through open market repurchases of 147 million Apple shares.
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5526,"APRIL 28, 2021","Given the confidence we have in our business today and into the future, our Board has authorized an additional $90 billion for share repurchases."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5534,"APRIL 28, 2021","Second, we believe supply constraints will have a revenue impact of $3 billion to $4 billion in the June quarter."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5537,"APRIL 28, 2021",We expect OI&E to be around $50 million and our tax rate to be around 14.5%.
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5615,"APRIL 28, 2021","But can you talk from a high level over the next year, which segments do you see the opportunity to maintain strong revenue growth versus where is it reasonable to assume there will be some digestion as consumers shift their spending priorities?"
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5643,"APRIL 28, 2021","And then this $3 billion or $4 billion of supply constraints that Tim just said, primarily on iPad and Mac."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5672,"APRIL 28, 2021","As my follow-up, Luca, on the June quarter guide, when you talk about the sequential decline being a little bit about perhaps the 13% or low-teens percent that we've seen historically, are the supply constraints of the $3 billion, $4 billion impact included in that?"
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5679,"APRIL 28, 2021",And the $3 billion to $4 billion supply constraints that we mentioned.
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5718,"APRIL 28, 2021","I'm curious what went in your favor to be able to secure that kind of supply that you were able to beat by, I think it was $11 million or so?"
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5782,"APRIL 28, 2021","--------------------------------------------------------------------------------
David Vogt,  UBS Investment Bank, Research Division - Analyst    [42]
--------------------------------------------------------------------------------

          Congratulations on a great quarter."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5791,"APRIL 28, 2021","--------------------------------------------------------------------------------
David Vogt,  UBS Investment Bank, Research Division - Analyst    [44]
--------------------------------------------------------------------------------

          Maybe just as a quick follow-up, Tim."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5827,"APRIL 28, 2021","I think overall, just wanted to understand the implication of the investment plans that you announced recently for the U.S., the $430 billion over a multiyear period."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5830,"APRIL 28, 2021",We -- at the time we announced $350 billion of investment over the following 5 years.
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5832,"APRIL 28, 2021","And they span from, obviously, the investment that we made directly at Apple."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5837,"APRIL 28, 2021",And so that's additional investment here in the United States.
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5843,"APRIL 28, 2021","And so you will continue to see the fact that we -- we will continue to grow our operating expenses, particularly on the R&D side, which continues to be the core of the company."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5845,"APRIL 28, 2021","A replay of today's call will be available for 2 weeks on Apple Podcast, as a webcast on apple.com/investor and via telephone."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5864,"APRIL 28, 2021","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2021-Apr-28-AAPL.OQ-139264952632-Transcript.txt,5865,"APRIL 28, 2021","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,5872,"APRIL 30, 2020","At this time, for opening remarks and introductions, I would like to turn the call over to Mr. Tejas Gala, Senior Manager, Corporate Finance and Investor Relations."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,5907,"APRIL 30, 2020",We've made major corporate donations to response efforts around the world to support Global Citizen as well as a new fund for Americans experiencing food and security as a result of the crisis.
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,5925,"APRIL 30, 2020","As I said at the outset, we achieved revenue of $58.3 billion, and underneath that was product revenue of $45 billion."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,5939,"APRIL 30, 2020",Our long-running investment in our Services strategy is succeeding.
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,5944,"APRIL 30, 2020","Major investments, including our 5-year commitment to contribute $350 billion to the economy here in the United States, are moving forward full speed ahead."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,5946,"APRIL 30, 2020","We've always managed through difficult moments by doubling down and investing in the next generation of innovation, and that's our strategy today."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,5955,"APRIL 30, 2020","Products revenue was $45 billion, down 3%."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,5971,"APRIL 30, 2020",iPhone revenue of $29 billion declined 7% year-over-year as both iPhone supply and demand were affected by the impact of COVID-19 at some point during the quarter.
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6018,"APRIL 30, 2020","We ended the quarter with $193 billion in cash plus marketable securities, total debt of $110 billion, and as a result, net cash was $83 billion at the end of the quarter."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6019,"APRIL 30, 2020","We returned $22 billion to shareholders during the March quarter, including $18.5 billion through open market repurchases of 64.7 million Apple shares and $3.4 billion in dividends and equivalents."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6039,"APRIL 30, 2020",We continue to invest confidently in our future while also returning value to our shareholders.
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6040,"APRIL 30, 2020",We are in the midst of developing our most exciting pipeline of products and services ever while contributing over $350 billion to the U.S. economy and expanding our footprint in many cities around the country over a 5-year period.
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6042,"APRIL 30, 2020","As a testament to the confidence we have in our business today and into the future, our Board has authorized $50 billion for share repurchases in addition to the over $40 billion authorization remaining under the current share repurchase plan."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6045,"APRIL 30, 2020","During uncertain times historically, we have continued to invest in the business, and this remains our philosophy."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6046,"APRIL 30, 2020","We will continue to stay focused on what we do best, investing in our product and service pipeline, managing the business wisely and taking care of our teams and believe we will come out from this stronger."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6082,"APRIL 30, 2020",I'm curious how you're thinking about your spending in OpEx given some of the macro challenges that you may be facing.
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6085,"APRIL 30, 2020","So we know that the core of the business, the core of the company is innovation and product and services development, so we will continue to invest in our pipeline."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6086,"APRIL 30, 2020","We're very excited about what we have in store, and so we will continue to invest there."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6090,"APRIL 30, 2020",And so we will try to balance the need to continue to invest during difficult circumstances and the fact that we like to manage the business wisely.
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6096,"APRIL 30, 2020","Tim, in past downturns, we have not really seen Apple pull back from investing, and you as a company have largely maintained the product introduction cadence."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6135,"APRIL 30, 2020","And then as a follow-up, the $50 billion share repurchase authorization is impressive in absolute terms, but it is a bit lower than the last couple of years."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6136,"APRIL 30, 2020",So just any context around the thought process of landing on $50 billion?
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6143,"APRIL 30, 2020","The $50 billion is in addition to over $40 billion that is still remaining from the past authorization that we've received from our Board, right?"
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6144,"APRIL 30, 2020",So it's the total available or outstanding in terms of authorization is over $90 billion.
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6151,"APRIL 30, 2020","We're always looking for ways to accelerate our product road maps or fill gaps in our portfolio, both on the hardware side, on the software side, on the Services side."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6256,"APRIL 30, 2020","A replay of today's call will be available for 2 weeks on Apple Podcasts, as a webcast on apple.com/investor and via telephone."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6274,"APRIL 30, 2020","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2020-Apr-30-AAPL.OQ-140195689057-Transcript.txt,6275,"APRIL 30, 2020","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6279,"MAY 04, 2023","

Refinitiv StreetEvents Event Transcript
E D I T E D   V E R S I O N

Q2 2023 Apple Inc Earnings Call
MAY 04, 2023 / 9:00PM GMT

================================================================================
Corporate Participants
================================================================================

 * Suhasini Chandramouli
    - 
 * Luca Maestri
   Apple Inc. - CFO & Senior VP
 * Timothy D. Cook
   Apple Inc. - CEO & Director

================================================================================
Conference Call Participiants
================================================================================

 * Krish Sankar
   TD Cowen, Research Division - MD & Senior Research Analyst
 * Shek Ming Ho
   Deutsche Bank AG, Research Division - Director & Senior Analyst
 * Aaron Christopher Rakers
   Wells Fargo Securities, LLC, Research Division - MD of IT Hardware & Networking Equipment and Senior Equity Analyst
 * Amit Jawaharlaz Daryanani
   Evercore ISI Institutional Equities, Research Division - Senior MD & Fundamental Research Analyst
 * Samik Chatterjee
   JPMorgan Chase & Co, Research Division - Analyst
 * Shannon Siemsen Cross
   Crédit Suisse AG, Research Division - Research Analyst
 * Wamsi Mohan
   BofA Securities, Research Division - MD in Americas Equity Research
 * Erik William Richard Woodring
   Morgan Stanley, Research Division - Research Associate
 * Michael Ng
   Goldman Sachs Group, Inc., Research Division - Research Analyst
 * Harsh V. Kumar
   Piper Sandler & Co., Research Division - MD & Senior Research Analyst
 * David Vogt
   UBS Investment Bank, Research Division - Analyst

================================================================================
Presentation
--------------------------------------------------------------------------------
Operator    [1]
--------------------------------------------------------------------------------
Good day, and welcome to the Apple Q2 Fiscal Year 2023 Earnings Conference Call."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6281,"MAY 04, 2023","At this time, for opening remarks and introduction, I would like to turn the call over to Suhasini Chandramouli, Director of Investor Relations."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6351,"MAY 04, 2023",We're investing in education to give students the skills they need to shape the future.
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6357,"MAY 04, 2023","We're also investing up to an additional $200 million in our Restore Fund, which is designed to support innovative, scalable, nature-based carbon removal projects with the goal of removing 1 million metric tons of carbon every year."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6382,"MAY 04, 2023",We are closely managing our spend by remaining focused on long-term growth with continued investment in innovation and product development.
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6408,"MAY 04, 2023","First, our growing installed base of over 2 billion active devices represents a great foundation for future expansion of our ecosystem."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6416,"MAY 04, 2023",We see business customers continuing to invest in the Apple platform to drive higher employee productivity and satisfaction.
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6422,"MAY 04, 2023",We ended the quarter with over $166 billion in cash and marketable securities.
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6423,"MAY 04, 2023","We repaid $2.3 billion in maturing debt and increased commercial paper by about $300 million, leaving us with total debt of $110 billion."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6424,"MAY 04, 2023","As a result, net cash was $57 billion at the end of the quarter."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6425,"MAY 04, 2023","During the March quarter, we returned over $23 billion to shareholders, including $3.7 billion in dividends and equivalents and $19.1 billion through open market repurchases of 129 million Apple shares."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6426,"MAY 04, 2023","Given the continued confidence we have in our business now and into the future, today, our Board has authorized an additional $90 billion for share repurchases as we maintain our goal of getting to net cash neutral over time."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6434,"MAY 04, 2023","We expect OI&E to be around negative $250 million, excluding any potential impact from the mark-to-market of minority investments and our tax rate to be around 16%."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6526,"MAY 04, 2023","--------------------------------------------------------------------------------
Timothy D. Cook,  Apple Inc. - CEO & Director    [15]
--------------------------------------------------------------------------------
Our supply chain is truly global, and we're investing all over the world."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6527,"MAY 04, 2023",We're investing in the U.S. We're investing in a number of other countries as well.
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6529,"MAY 04, 2023",We'll continue to invest everywhere.
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6546,"MAY 04, 2023",Where do you see the expansion in the payments ecosystem over time?
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6559,"MAY 04, 2023","--------------------------------------------------------------------------------
David Vogt,  UBS Investment Bank, Research Division - Analyst    [22]
--------------------------------------------------------------------------------
Tim, I just wanted to go back maybe kind of dig into the restocking of inventory in the channel versus what we're hearing from a demand perspective, that appears to be a little bit softer in the March quarter from some of your larger carriers that exhibited relatively weak upgrade rates."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6570,"MAY 04, 2023","--------------------------------------------------------------------------------
David Vogt,  UBS Investment Bank, Research Division - Analyst    [24]
--------------------------------------------------------------------------------
Great."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6601,"MAY 04, 2023","I mean, what are you seeing in terms of customer sort of spending trends?"
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6602,"MAY 04, 2023","And overall, does the consumer sort of continue to deteriorate in terms of spending patterns?"
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6708,"MAY 04, 2023","But we almost never hear in any context of you guys being a beneficiary, Apple being a beneficiary for either the CHIPS Act money or the R&D tax credit that's being proposed."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6729,"MAY 04, 2023","A replay of today's call will be available for 2 weeks on Apple Podcast, as a webcast on apple.com/investor and via telephone."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6746,"MAY 04, 2023","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2023-May-04-AAPL.OQ-139016265469-Transcript.txt,6747,"MAY 04, 2023","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2022-Jan-27-AAPL.OQ-138984465849-Transcript.txt,6751,"JANUARY 27, 2022","

Refinitiv StreetEvents Event Transcript
E D I T E D   V E R S I O N

Q1 2022 Apple Inc Earnings Call
JANUARY 27, 2022 / 10:00PM GMT

================================================================================
Corporate Participants
================================================================================

 * Tejas Gala
   Apple Inc. - IR Contact
 * Luca Maestri
   Apple Inc. - CFO & Senior VP
 * Timothy D. Cook
   Apple Inc. - CEO & Director

================================================================================
Conference Call Participiants
================================================================================

 * Benjamin James Bollin
   Cleveland Research Company - Senior Research Analyst
 * Christopher Caso
   Raymond James & Associates, Inc., Research Division - Research Analyst
 * Amit Jawaharlaz Daryanani
   Evercore ISI Institutional Equities, Research Division - Senior MD & Fundamental Research Analyst
 * Kyle P. McNealy
   Jefferies LLC, Research Division - Equity Analyst
 * Samik Chatterjee
   JPMorgan Chase & Co, Research Division - Analyst
 * Shannon Siemsen Cross
   Cross Research LLC - Co-Founder, Principal & Analyst
 * Wamsi Mohan
   BofA Securities, Research Division - MD in Americas Equity Research
 * Harsh V. Kumar
   Piper Sandler & Co., Research Division - MD & Senior Research Analyst
 * David Vogt
   UBS Investment Bank, Research Division - Analyst
 * Kathryn Lynn Huberty
   Morgan Stanley, Research Division - MD and Research Analyst

================================================================================
Presentation
--------------------------------------------------------------------------------
Operator    [1]
--------------------------------------------------------------------------------
Good day, and welcome to the Apple Q1 FY 2022 Earnings Conference Call."
2022-Jan-27-AAPL.OQ-138984465849-Transcript.txt,6753,"JANUARY 27, 2022","At this time, for opening remarks and introductions, I would like to turn the call over to Tejas Gala, Director of Investor Relations and Corporate Finance."
2022-Jan-27-AAPL.OQ-138984465849-Transcript.txt,6766,"JANUARY 27, 2022","Through the busy holiday season, we set an all-time revenue record of nearly $124 billion, up 11% from last year and better than we had expected at the beginning of the quarter."
2022-Jan-27-AAPL.OQ-138984465849-Transcript.txt,6799,"JANUARY 27, 2022","And we continue to invest in innovation across our services business, which set another all-time revenue record last quarter and performed even better than we had anticipated."
2022-Jan-27-AAPL.OQ-138984465849-Transcript.txt,6801,"JANUARY 27, 2022","Since its launch, we have paid developers selling digital goods and services more than $260 billion, with 2021 setting a new record for their earnings."
2022-Jan-27-AAPL.OQ-138984465849-Transcript.txt,6813,"JANUARY 27, 2022","In the last decade, this program has contributed nearly $725 million to charitable organizations."
2022-Jan-27-AAPL.OQ-138984465849-Transcript.txt,6814,"JANUARY 27, 2022","We also celebrated 15 years of Apple's partnership with a global fund on (PRODUCT)RED, supporting their life-saving work to expand health care services in sub-Saharan Africa for people living with HIV/AIDS."
